zip	city	state	latitude	longitude
64728	Bronaugh	MO	37.690562	-94.46302
64728	BRONAUGH	MO	37.69	-94.48603
64730	Butler	MO	38.256683	-94.337631
64730	BUTLER	MO	38.271245	-94.31375
64733	Chilhowee	MO	38.586839	-93.857218
64733	CHILHOWEE	MO	38.612604	-93.865325
64734	Cleveland	MO	38.678619	-94.592674
64734	CLEVELAND	MO	38.68977	-94.5695
64735	Clinton	MO	38.370798	-93.768621
64735	TIGHTWAD	MO	38.368811	-93.758906
64738	Collins	MO	37.869606	-93.678666
64738	COLLINS	MO	37.880998	-93.660849
64739	Creighton	MO	38.504829	-94.095951
64739	CREIGHTON	MO	38.507754	-94.092604
64740	Deepwater	MO	38.262928	-93.77834
64740	DEEPWATER	MO	38.243164	-93.730281
64741	Deerfield	MO	37.810088	-94.512447
64741	DEERFIELD	MO	37.82109	-94.484845
64742	Drexel	MO	38.479745	-94.607715
64742	DREXEL	MO	38.495625	-94.592765
64743	East Lynne	MO	38.668198	-94.227681
64744	El Dorado Springs	MO	37.87184	-94.022563
64744	EL DORADO SPRING	MO	37.858517	-94.030091
64745	Foster	MO	38.173144	-94.553762
64745	FOSTER	MO	38.17338	-94.537067
64746	Freeman	MO	38.610172	-94.477945
64746	FREEMAN	MO	38.624549	-94.495561
64747	Garden City	MO	38.555303	-94.188013
64747	GARDEN CITY	MO	38.568082	-94.182532
64748	Golden City	MO	37.392379	-94.092888
64748	GOLDEN CITY	MO	37.399535	-94.102683
64750	Harwood	MO	37.94958	-94.1157
64750	HARWOOD	MO	37.953028	-94.140194
64751	HORTON	MO	37.995078	-94.396438
64752	Hume	MO	38.090159	-94.586446
64752	STOTESBURY	MO	38.059635	-94.561
64755	Jasper	MO	37.326541	-94.302019
64755	JASPER	MO	37.318224	-94.273126
64756	Jerico Springs	MO	37.669139	-94.008138
64756	JERICO SPRINGS	MO	37.661343	-94.012912
64759	Lamar	MO	37.493876	-94.271176
64759	IANTHA	MO	37.500221	-94.270253
64760	LATOUR	MO	38.634847	-94.045721
64761	Leeton	MO	38.583887	-93.691195
64761	LEETON	MO	38.614113	-93.712321
64762	Liberal	MO	37.557891	-94.514277
64762	LIBERAL	MO	37.572453	-94.520377
64763	Lowry City	MO	38.137469	-93.726117
64763	LOWRY CITY	MO	38.140443	-93.711352
64765	Metz	MO	37.996719	-94.444093
64766	Milford	MO	37.586167	-94.155511
64767	Milo	MO	37.736932	-94.297334
64767	MILO	MO	37.744559	-94.304632
64769	Mindenmines	MO	37.421285	-94.557183
64769	MINDENMINES	MO	37.451987	-94.575573
64770	Montrose	MO	38.258039	-93.984093
64770	MONTROSE	MO	38.259702	-93.995239
64771	Moundville	MO	37.744332	-94.49454
64771	MOUNDVILLE	MO	37.747637	-94.449645
64772	Nevada	MO	37.838803	-94.36126
64772	NEVADA	MO	37.840853	-94.357127
64776	Osceola	MO	38.040765	-93.704717
64776	OSCEOLA	MO	38.028553	-93.753621
64778	Richards	MO	37.941915	-94.557009
64778	RICHARDS	MO	37.906111	-94.559227
64779	Rich Hill	MO	38.09659	-94.36633
64779	RICH HILL	MO	38.09438	-94.363454
64780	Rockville	MO	38.07552	-94.14732
64780	ROCKVILLE	MO	38.076583	-94.129904
64781	Roscoe	MO	37.976815	-93.812387
64783	Schell City	MO	38.000678	-94.18369
64783	SCHELL CITY	MO	38.009403	-94.15791
64784	Sheldon	MO	37.658454	-94.297359
64784	SHELDON	MO	37.683969	-94.254835
64788	Urich	MO	38.458971	-93.995235
64788	URICH	MO	38.44489	-93.97847
64790	Walker	MO	37.888483	-94.232012
64790	WALKER	MO	37.893023	-94.229301
64801	Joplin	MO	37.1085	-94.51506
64801	JOPLIN	MO	37.096858	-94.505144
64802	Joplin	MO	37.055577	-94.543038
64803	Joplin	MO	37.034415	-94.509317
64804	Joplin	MO	37.064704	-94.509874
64804	JOPLIN	MO	37.046454	-94.510252
64830	Alba	MO	37.23559	-94.416734
64831	Anderson	MO	36.648293	-94.447841
64831	ANDERSON	MO	36.669224	-94.476648
64832	Asbury	MO	37.272981	-94.609466
64832	ASBURY	MO	37.294168	-94.565484
64833	Avilla	MO	37.193512	-94.132474
64833	AVILLA	MO	37.194709	-94.117043
64834	Carl Junction	MO	37.170235	-94.542468
64834	CARL JUNCTION	MO	37.179479	-94.55502
64835	Carterville	MO	37.148199	-94.439147
64835	CARTERVILLE	MO	37.150734	-94.435938
64836	Carthage	MO	37.16829	-94.314586
64836	CARTHAGE	MO	37.159686	-94.311232
64840	Diamond	MO	36.837638	-94.376662
64840	DIAMOND	MO	37.005993	-94.32041
64841	Duenweg	MO	37.07785	-94.410853
64842	Fairview	MO	36.818748	-94.083802
64842	FAIRVIEW	MO	36.825419	-94.091203
64843	Goodman	MO	36.737322	-94.406831
64843	GOODMAN	MO	36.732335	-94.39855
64844	Granby	MO	36.92021	-94.267372
64844	GRANBY	MO	36.906562	-94.264349
64847	Lanagan	MO	36.598418	-94.457108
64847	LANAGAN	MO	36.605956	-94.4551
64848	La Russell	MO	37.193142	-94.01614
64848	LA RUSSELL	MO	37.17387	-94.032874
64849	Neck City	MO	37.258053	-94.444753
64850	Neosho	MO	36.863757	-94.373223
64850	NEOSHO	MO	36.870634	-94.386218
64853	Newtonia	MO	36.877158	-94.187271
64854	Noel	MO	36.541955	-94.486016
64854	NOEL	MO	36.541668	-94.490627
64855	Oronogo	MO	37.189393	-94.466033
64855	ORONOGO	MO	37.243288	-94.446246
64856	Pineville	MO	36.58854	-94.36998
64856	JANE	MO	36.580243	-94.351461
64857	Purcell	MO	37.241722	-94.435865
64858	Racine	MO	36.896329	-94.52582
64859	Reeds	MO	37.130651	-94.150465
64859	REEDS	MO	37.122477	-94.161272
64861	Rocky Comfort	MO	36.701	-94.121763
64861	ROCKY COMFORT	MO	36.717546	-94.109066
64862	Sarcoxie	MO	37.06782	-94.126452
64862	SARCOXIE	MO	37.072382	-94.11514
64863	South West City	MO	36.510903	-94.612197
64863	SOUTH WEST CITY	MO	36.531924	-94.596141
64864	Saginaw	MO	37.025742	-94.470028
64865	Seneca	MO	36.839888	-94.609979
64865	SENECA	MO	36.844169	-94.559367
64866	Stark City	MO	36.885513	-94.142051
64866	STARK CITY	MO	36.878538	-94.154811
64867	Stella	MO	36.747612	-94.218145
64867	STELLA	MO	36.751553	-94.20858
64868	Tiff City	MO	36.66728	-94.598784
64868	TIFF CITY	MO	36.664447	-94.593437
64870	Webb City	MO	37.144119	-94.470557
64870	WEBB CITY	MO	37.144	-94.472683
64873	Wentworth	MO	36.98708	-94.134257
64873	WENTWORTH	MO	36.980702	-94.132169
64874	Wheaton	MO	36.765366	-94.056563
64874	WHEATON	MO	36.765145	-94.04916
64999	Kansas City	MO	38.953479	-94.549666
65001	Argyle	MO	38.299331	-92.007748
65001	ARGYLE	MO	38.298619	-92.015456
65010	Ashland	MO	38.789046	-92.259669
65010	ASHLAND	MO	38.787771	-92.253662
65011	Barnett	MO	38.400396	-92.756743
65011	BARNETT	MO	38.396696	-92.668594
65013	Belle	MO	38.276622	-91.726297
65013	BELLE	MO	38.271108	-91.730299
65014	Bland	MO	38.302146	-91.63488
65014	BLAND	MO	38.307383	-91.626334
65016	Bonnots Mill	MO	38.562513	-91.91976
65016	BONNOTS MILL	MO	38.553282	-91.929341
65017	Brumley	MO	38.088152	-92.530146
65017	BRUMLEY	MO	38.070914	-92.474732
65018	California	MO	38.631897	-92.56772
65018	CALIFORNIA	MO	38.622369	-92.545558
65020	Camdenton	MO	38.0253	-92.77866
65020	CAMDENTON	MO	38.018534	-92.767744
65023	Centertown	MO	38.612674	-92.385139
65023	CENTERTOWN	MO	38.629705	-92.399521
65024	Chamois	MO	38.66424	-91.76916
65024	CHAMOIS	MO	38.652683	-91.76968
65025	Clarksburg	MO	38.630773	-92.682499
65025	CLARKSBURG	MO	38.643156	-92.672925
65026	Eldon	MO	38.348224	-92.579976
65026	ELDON	MO	38.340127	-92.573619
65032	Eugene	MO	38.386782	-92.366414
65032	EUGENE	MO	38.359849	-92.368853
65034	Fortuna	MO	38.57784	-92.771549
65034	FORTUNA	MO	38.574391	-92.784948
65035	Freeburg	MO	38.33652	-91.92822
65035	FREEBURG	MO	38.355085	-91.927605
65036	Gasconade	MO	38.672778	-91.636111
65037	Gravois Mills	MO	38.20192	-92.83719
65037	GRAVOIS MILLS	MO	38.258445	-92.823029
65038	Laurie	MO	38.199727	-92.833349
65039	Hartsburg	MO	38.72943	-92.304428
65039	HARTSBURG	MO	38.715902	-92.286377
65040	Henley	MO	38.37972	-92.332906
65040	HENLEY	MO	38.388133	-92.312303
65041	Hermann	MO	38.697938	-91.437726
65041	BAY	MO	38.668381	-91.467717
65042	High Point	MO	38.478593	-92.606101
65042	HIGH POINT	MO	38.478237	-92.600514
65043	Holts Summit	MO	38.639139	-92.116345
65043	HOLTS SUMMIT	MO	38.632784	-92.116345
65046	Jamestown	MO	38.790635	-92.483677
65046	JAMESTOWN	MO	38.779292	-92.480651
65047	Kaiser	MO	38.172871	-92.564265
65047	KAISER	MO	38.163673	-92.579869
65048	Koeltztown	MO	38.321876	-92.052887
65048	KOELTZTOWN	MO	38.323526	-92.048365
65049	Lake Ozark	MO	38.200554	-92.711201
65049	FOUR SEASONS	MO	38.209127	-92.677555
65050	Latham	MO	38.547307	-92.64725
65050	LATHAM	MO	38.550035	-92.653647
65051	Linn	MO	38.478325	-91.844999
65051	LINN	MO	38.473855	-91.81945
65052	Linn Creek	MO	38.040796	-92.70604
65052	LINN CREEK	MO	38.060524	-92.683077
65053	Lohman	MO	38.541668	-92.33486
65053	LOHMAN	MO	38.548434	-92.384216
65054	Loose Creek	MO	38.462264	-91.955107
65054	LOOSE CREEK	MO	38.471715	-91.959126
65055	McGirk	MO	38.627659	-92.566101
65058	Meta	MO	38.270435	-92.133364
65058	META	MO	38.250039	-92.135797
65059	Mokane	MO	38.701839	-91.883986
65059	MOKANE	MO	38.699839	-91.886815
65061	Morrison	MO	38.502518	-91.534868
65061	MORRISON	MO	38.605967	-91.657972
65062	Mount Sterling	MO	38.531941	-91.612913
65062	MOUNT STERLING	MO	38.538786	-91.610315
65063	New Bloomfield	MO	38.74806	-92.08044
65063	NEW BLOOMFIELD	MO	38.709996	-92.082983
65064	Olean	MO	38.401211	-92.52525
65064	OLEAN	MO	38.400059	-92.53031
65065	Osage Beach	MO	38.136059	-92.6705
65065	OSAGE BEACH	MO	38.13805	-92.666427
65066	Owensville	MO	38.348543	-91.49903
65066	OWENSVILLE	MO	38.351119	-91.486679
65067	Portland	MO	38.797987	-91.700471
65067	PORTLAND	MO	38.784701	-91.700567
65068	Prairie Home	MO	38.827855	-92.60212
65068	PRAIRIE HOME	MO	38.825331	-92.597376
65069	Rhineland	MO	38.757968	-91.534285
65069	RHINELAND	MO	38.763811	-91.515105
65072	Rocky Mount	MO	38.292715	-92.713864
65072	ROCKY MOUNT	MO	38.291057	-92.705921
65074	Russellville	MO	38.48514	-92.40396
65074	RUSSELLVILLE	MO	38.500534	-92.429122
65075	Saint Elizabeth	MO	38.286194	-92.274802
65075	SAINT ELIZABETH	MO	38.271244	-92.263503
65076	Saint Thomas	MO	38.507852	-92.441678
65076	SAINT THOMAS	MO	38.391246	-92.189382
65077	Steedman	MO	38.757061	-91.782634
65077	STEEDMAN	MO	38.756604	-91.788837
65078	Stover	MO	38.444823	-92.992709
65078	STOVER	MO	38.441352	-92.994667
65079	Sunrise Beach	MO	38.167464	-92.692727
65079	SUNRISE BEACH	MO	38.155845	-92.785395
65080	Tebbetts	MO	38.646909	-91.957996
65080	TEBBETTS	MO	38.640193	-91.967316
65081	Tipton	MO	38.654674	-92.779444
65081	TIPTON	MO	38.654839	-92.781448
65082	Tuscumbia	MO	38.23811	-92.482845
65082	TUSCUMBIA	MO	38.238881	-92.491739
65083	Ulman	MO	38.130959	-92.463161
65083	ULMAN	MO	38.134141	-92.463979
65084	Versailles	MO	38.432613	-92.84418
65084	VERSAILLES	MO	38.436491	-92.825835
65085	Westphalia	MO	38.42826	-92.02314
65085	WESTPHALIA	MO	38.426968	-92.039221
65101	Jefferson City	MO	38.50164	-92.15556
65101	JEFFERSON CITY	MO	38.546212	-92.152462
65102	Jefferson City	MO	38.579476	-92.170918
65103	Jefferson City	MO	38.578727	-92.174092
65104	Jefferson City	MO	38.575066	-92.173635
65105	Jefferson City	MO	38.577411	-92.174184
65106	Jefferson City	MO	38.578011	-92.174363
65107	Jefferson City	MO	38.578678	-92.173699
65108	Jefferson City	MO	38.573978	-92.171679
65109	Jefferson City	MO	38.5554	-92.28054
65109	JEFFERSON CITY	MO	38.577272	-92.244298
65110	Jefferson City	MO	38.576911	-92.175487
65111	Jefferson City	MO	38.551103	-92.118815
65201	Columbia	MO	38.89644	-92.24628
65201	COLUMBIA	MO	38.938176	-92.304865
65202	Columbia	MO	38.995035	-92.315503
65202	COLUMBIA	MO	38.995019	-92.311204
65203	Columbia	MO	38.929931	-92.372948
65203	COLUMBIA	MO	38.93482	-92.363865
65205	Columbia	MO	39.049268	-92.240473
65211	Columbia	MO	38.948231	-92.327335
65212	Columbia	MO	38.909422	-92.247037
65215	Columbia	MO	38.953037	-92.325011
65216	Columbia	MO	38.96105	-92.325791
65217	Columbia	MO	38.897983	-92.33364
65218	Columbia	MO	38.952596	-92.366496
65230	Armstrong	MO	39.269004	-92.703942
65230	ARMSTRONG	MO	39.256585	-92.708976
65231	Auxvasse	MO	39.015325	-91.894565
65231	AUXVASSE	MO	39.012184	-91.885801
65232	Benton City	MO	39.105465	-91.77435
65232	BENTON CITY	MO	39.120886	-91.766124
65233	Boonville	MO	38.964646	-92.743139
65233	BOONVILLE	MO	38.95364	-92.744973
65236	Brunswick	MO	39.4308	-93.1239
65236	BRUNSWICK	MO	39.437424	-93.118694
65237	Bunceton	MO	38.787039	-92.799726
65237	BUNCETON	MO	38.746754	-92.792695
65239	Cairo	MO	39.520714	-92.420763
65239	CAIRO	MO	39.51141	-92.440027
65240	Centralia	MO	39.199769	-92.146039
65240	CENTRALIA	MO	39.196089	-92.147244
65243	Clark	MO	39.211871	-92.388655
65243	CLARK	MO	39.315293	-92.382706
65244	Clifton Hill	MO	39.42593	-92.66522
65244	CLIFTON HILL	MO	39.425985	-92.667676
65246	Dalton	MO	39.39058	-92.993274
65246	DALTON	MO	39.40346	-92.994366
65247	Excello	MO	39.65111	-92.451199
65247	EXCELLO	MO	39.645543	-92.475705
65248	Fayette	MO	39.146465	-92.685942
65248	FAYETTE	MO	39.143041	-92.658287
65250	Franklin	MO	39.06231	-92.839917
65250	FRANKLIN	MO	39.066818	-92.831596
65251	Fulton	MO	38.852815	-91.946319
65251	FULTON	MO	38.851821	-91.96055
65254	Glasgow	MO	39.228178	-92.839068
65254	GLASGOW	MO	39.225736	-92.831812
65255	Hallsville	MO	39.104694	-92.22306
65255	HALLSVILLE	MO	39.105429	-92.223855
65256	Harrisburg	MO	39.126631	-92.438081
65256	HARRISBURG	MO	39.120312	-92.440955
65257	Higbee	MO	39.307992	-92.520101
65257	HIGBEE	MO	39.305521	-92.516309
65258	Holliday	MO	39.483806	-92.138585
65258	HOLLIDAY	MO	39.490436	-92.131759
65259	Huntsville	MO	39.435709	-92.545665
65259	HUNTSVILLE	MO	39.435371	-92.552992
65260	Jacksonville	MO	39.579424	-92.419085
65260	JACKSONVILLE	MO	39.579076	-92.431536
65261	Keytesville	MO	39.432638	-92.935494
65261	KEYTESVILLE	MO	39.479388	-92.930187
65262	Kingdom City	MO	38.957522	-91.962837
65262	KINGDOM CITY	MO	38.95508	-91.952008
65263	Madison	MO	39.47329	-92.21439
65263	MADISON	MO	39.461543	-92.228715
65264	Martinsburg	MO	39.099199	-91.646881
65264	MARTINSBURG	MO	39.09675	-91.66463
65265	Mexico	MO	39.16734	-91.87044
65265	MEXICO	MO	39.171233	-91.889473
65270	Moberly	MO	39.418214	-92.439228
65270	MOBERLY	MO	39.420239	-92.435793
65274	New Franklin	MO	39.014736	-92.740471
65274	NEW FRANKLIN	MO	39.020042	-92.738601
65275	Paris	MO	39.481474	-92.009398
65275	PARIS	MO	39.493219	-92.011323
65276	Pilot Grove	MO	38.870589	-92.907783
65276	PILOT GROVE	MO	38.871168	-92.930461
65278	Renick	MO	39.291553	-92.346488
65279	Rocheport	MO	39.000717	-92.518405
65279	ROCHEPORT	MO	38.975578	-92.507854
65280	Rush Hill	MO	39.192334	-91.678711
65280	RUSH HILL	MO	39.193163	-91.688825
65281	Salisbury	MO	39.420951	-92.803243
65281	SALISBURY	MO	39.431853	-92.80144
65282	Santa Fe	MO	39.403821	-91.824295
65282	SANTA FE	MO	39.398929	-91.829377
65283	Stoutsville	MO	39.546823	-91.835464
65283	STOUTSVILLE	MO	39.559425	-91.829661
65284	Sturgeon	MO	39.204824	-92.308046
65284	STURGEON	MO	39.205705	-92.295264
65285	Thompson	MO	39.201379	-92.039616
65285	THOMPSON	MO	39.20258	-92.025945
65286	Triplett	MO	39.510264	-93.212915
65286	TRIPLETT	MO	39.501098	-93.192771
65287	Wooldridge	MO	38.919004	-92.582291
65287	WOOLDRIDGE	MO	38.919475	-92.582584
65299	Columbia	MO	39.023561	-92.248218
65301	Sedalia	MO	38.69508	-93.24216
65301	SEDALIA	MO	38.696076	-93.232268
65302	Sedalia	MO	38.708185	-93.222337
65305	Whiteman Air Force Base	MO	38.728246	-93.565357
65305	WHITEMAN AFB	MO	38.731683	-93.572514
65320	Arrow Rock	MO	39.005498	-93.045171
65321	Blackburn	MO	39.104512	-93.486773
65321	BLACKBURN	MO	39.098776	-93.428124
65322	Blackwater	MO	38.979071	-92.993099
65322	BLACKWATER	MO	38.972659	-92.968291
65323	Calhoun	MO	38.48274	-93.64188
65323	CALHOUN	MO	38.485842	-93.645929
65324	Climax Springs	MO	38.125197	-92.961855
65324	CLIMAX SPRINGS	MO	38.139586	-92.95371
65325	Cole Camp	MO	38.449974	-93.217748
65325	COLE CAMP	MO	38.453124	-93.191529
65326	Edwards	MO	38.16761	-93.149233
65326	EDWARDS	MO	38.190564	-93.147104
65327	Emma	MO	38.973396	-93.491435
65329	Florence	MO	38.61014	-92.998452
65329	FLORENCE	MO	38.610056	-92.998606
65330	Gilliam	MO	39.231979	-93.005248
65330	GILLIAM	MO	39.244708	-92.993222
65332	Green Ridge	MO	38.615745	-93.452496
65332	GREEN RIDGE	MO	38.618983	-93.437395
65333	Houstonia	MO	38.901082	-93.360319
65333	HOUSTONIA	MO	38.910581	-93.332531
65334	Hughesville	MO	38.855775	-93.208469
65334	HUGHESVILLE	MO	38.84944	-93.215895
65335	Ionia	MO	38.485951	-93.31657
65335	IONIA	MO	38.501887	-93.322358
65336	Knob Noster	MO	38.764378	-93.556549
65336	KNOB NOSTER	MO	38.746932	-93.556422
65337	La Monte	MO	38.772698	-93.426159
65337	LA MONTE	MO	38.775256	-93.431266
65338	Lincoln	MO	38.436452	-93.404512
65338	LINCOLN	MO	38.407271	-93.3668
65339	Malta Bend	MO	39.19728	-93.38028
65339	GRAND PASS	MO	39.195108	-93.381325
65340	Marshall	MO	39.114311	-93.196522
65340	NAPTON	MO	39.10983	-93.196017
65344	Miami	MO	39.321331	-93.226168
65344	MIAMI	MO	39.282095	-93.19678
65345	Mora	MO	38.531213	-93.218254
65345	MORA	MO	38.520726	-93.227232
65347	Nelson	MO	38.996587	-93.031634
65347	NELSON	MO	39.010447	-93.031102
65348	Otterville	MO	38.704032	-93.003128
65348	OTTERVILLE	MO	38.71607	-93.010819
65349	Slater	MO	39.214173	-93.069492
65349	SLATER	MO	39.216273	-93.054674
65350	Smithton	MO	38.680224	-93.092795
65350	SMITHTON	MO	38.649973	-93.108072
65351	Sweet Springs	MO	38.964117	-93.418774
65351	SWEET SPRINGS	MO	38.965953	-93.424683
65354	Syracuse	MO	38.613552	-92.889351
65354	SYRACUSE	MO	38.637423	-92.882265
65355	Warsaw	MO	38.24832	-93.3588
65355	WARSAW	MO	38.250186	-93.337279
65360	Windsor	MO	38.529467	-93.525003
65360	WINDSOR	MO	38.52719	-93.526864
65401	Rolla	MO	37.950864	-91.763227
65401	ROLLA	MO	37.948527	-91.760348
65402	Rolla	MO	37.941764	-91.77215
65409	Rolla	MO	37.956712	-91.771492
65433	BENDAVIS	MO	37.246803	-92.228174
65436	Beulah	MO	37.647062	-91.87738
65436	BEULAH	MO	37.644469	-91.878714
65438	Birch Tree	MO	36.912332	-91.493803
65438	BIRCH TREE	MO	36.947589	-91.50082
65439	Bixby	MO	37.665087	-91.069445
65439	BIXBY	MO	37.672244	-91.083461
65440	Boss	MO	37.64286	-91.18984
65440	BOSS	MO	37.637282	-91.210905
65441	Bourbon	MO	38.151641	-91.252655
65441	BOURBON	MO	38.172039	-91.22254
65443	Brinktown	MO	38.09035	-92.117392
65443	BRINKTOWN	MO	38.067282	-92.123106
65444	Bucyrus	MO	37.399403	-92.038861
65444	BUCYRUS	MO	37.397197	-92.046536
65446	Cherryville	MO	37.783556	-91.235854
65446	CHERRYVILLE	MO	37.806601	-91.234807
65449	Cook Sta	MO	37.847287	-91.464367
65449	COOK STATION	MO	37.855234	-91.461631
65452	Crocker	MO	37.955148	-92.29313
65452	CROCKER	MO	37.944611	-92.269998
65453	Cuba	MO	38.068626	-91.414238
65453	CUBA	MO	38.092553	-91.40814
65456	Davisville	MO	37.803075	-91.14002
65456	DAVISVILLE	MO	37.792596	-91.132872
65457	Devils Elbow	MO	37.823341	-92.065045
65457	DEVILS ELBOW	MO	37.85026	-92.085693
65459	Dixon	MO	37.999415	-92.102681
65459	DIXON	MO	37.984766	-92.089662
65461	Duke	MO	37.655315	-91.986358
65461	DUKE	MO	37.655001	-91.993063
65462	Edgar Springs	MO	37.75021	-91.912584
65462	EDGAR SPRINGS	MO	37.736505	-91.890579
65463	Eldridge	MO	37.82114	-92.773551
65463	ELDRIDGE	MO	37.83456	-92.738202
65464	Elk Creek	MO	37.215181	-91.994666
65464	ELK CREEK	MO	37.217087	-91.998812
65466	Eminence	MO	37.1697	-91.47108
65466	EMINENCE	MO	37.162556	-91.451933
65468	Eunice	MO	37.214118	-91.729342
65468	EUNICE	MO	37.212277	-91.723191
65470	Falcon	MO	37.61142	-92.3505
65470	FALCON	MO	37.606099	-92.346562
65473	Fort Leonard Wood	MO	37.826765	-92.218586
65473	FORT LEONARD WOO	MO	37.759856	-92.126345
65479	Hartshorn	MO	37.293088	-91.699999
65479	HARTSHORN	MO	37.284306	-91.683418
65483	Houston	MO	37.323082	-91.964295
65483	HOUSTON	MO	37.321829	-91.952982
65484	Huggins	MO	37.27154	-92.151285
65484	HUGGINS	MO	37.266224	-92.148605
65486	Iberia	MO	38.094073	-92.298448
65486	IBERIA	MO	38.121926	-92.298897
65501	Jadwin	MO	37.46409	-91.508089
65501	JADWIN	MO	37.473619	-91.515887
65529	Jerome	MO	37.915035	-91.991499
65529	JEROME	MO	37.92543	-91.99057
65532	Lake Spring	MO	37.781951	-91.679376
65534	Laquey	MO	37.72589	-92.340893
65534	LAQUEY	MO	37.749378	-92.337901
65535	Leasburg	MO	38.06286	-91.197995
65535	LEASBURG	MO	38.081054	-91.2488
65536	Lebanon	MO	37.678149	-92.6648
65536	LEBANON	MO	37.685049	-92.655029
65540	ANUTT	MO	37.743731	-91.715862
65541	Lenox	MO	37.6458	-91.735893
65541	LENOX	MO	37.640757	-91.727735
65542	Licking	MO	37.497845	-91.860699
65542	LICKING	MO	37.509082	-91.855585
65543	Lynchburg	MO	37.494383	-92.308408
65543	LYNCHBURG	MO	37.505357	-92.320196
65546	Montier	MO	36.987875	-91.575003
65548	Mountain View	MO	36.995415	-91.718827
65548	MOUNTAIN VIEW	MO	36.989197	-91.709937
65550	Newburg	MO	37.92018	-91.8861
65550	NEWBURG	MO	37.900778	-91.880683
65552	Plato	MO	37.494347	-92.183812
65552	PLATO	MO	37.512231	-92.170913
65555	Raymondville	MO	37.362406	-91.771692
65555	RAYMONDVILLE	MO	37.356913	-91.813089
65556	Richland	MO	37.857338	-92.400215
65556	RICHLAND	MO	37.852752	-92.396245
65557	Roby	MO	37.496161	-92.114035
65557	ROBY	MO	37.496993	-92.122188
65559	Saint James	MO	37.998771	-91.613832
65559	SAINT JAMES	MO	38.005622	-91.607565
65560	Salem	MO	37.60836	-91.5243
65560	SALEM	MO	37.616952	-91.525809
65564	Solo	MO	37.164907	-91.946563
65564	SOLO	MO	37.167052	-91.959905
65565	Steelville	MO	37.968536	-91.358
65565	BERRYMAN	MO	37.962998	-91.329337
65566	Viburnum	MO	37.71792	-91.1292
65566	VIBURNUM	MO	37.715066	-91.128922
65567	Stoutland	MO	37.849307	-92.439987
65567	STOUTLAND	MO	37.869338	-92.511373
65570	Success	MO	37.484447	-92.009869
65570	SUCCESS	MO	37.480533	-92.003621
65571	Summersville	MO	37.130857	-91.705703
65571	SUMMERSVILLE	MO	37.148352	-91.68277
65573	TERESITA	MO	36.999728	-91.596553
65580	Vichy	MO	38.103854	-91.797318
65580	VICHY	MO	38.097958	-91.77875
65582	Vienna	MO	38.199868	-91.933432
65582	VIENNA	MO	38.191926	-91.942208
65583	Waynesville	MO	37.82106	-92.18682
65583	SAINT ROBERT	MO	37.817515	-92.198944
65584	Saint Robert	MO	37.828919	-92.200348
65586	Wesco	MO	37.859098	-91.356689
65586	WESCO	MO	37.873185	-91.349028
65588	Winona	MO	37.056692	-91.230196
65588	WINONA	MO	37.016869	-91.312059
65589	Yukon	MO	37.209732	-91.814544
65589	YUKON	MO	37.231108	-91.824377
65590	Long Lane	MO	37.573975	-92.932919
65590	LONG LANE	MO	37.580769	-92.930853
65591	Montreal	MO	37.989338	-92.519461
65591	MONTREAL	MO	37.985108	-92.547031
65601	Aldrich	MO	37.506631	-93.562372
65601	ALDRICH	MO	37.505667	-93.557642
65603	Arcola	MO	37.533701	-93.862321
65603	ARCOLA	MO	37.531254	-93.858718
65604	Ash Grove	MO	37.31562	-93.580809
65604	ASH GROVE	MO	37.315972	-93.57813
65605	Aurora	MO	36.9561	-93.72054
65605	JENKINS	MO	36.947661	-93.71238
65606	Alton	MO	36.7086	-91.3674
65606	RIVERTON	MO	36.702543	-91.392743
65607	Caplinger Mills	MO	37.794964	-93.804523
65608	Ava	MO	36.960651	-92.661201
65608	AVA	MO	36.940717	-92.676544
65609	Bakersfield	MO	36.537074	-92.157175
65609	BAKERSFIELD	MO	36.53323	-92.150679
65610	Billings	MO	37.063707	-93.556821
65610	BILLINGS	MO	37.062841	-93.547629
65611	Blue Eye	MO	36.517044	-93.449482
65611	BLUE EYE	MO	36.54321	-93.429944
65612	Bois D Arc	MO	37.221093	-93.560283
65612	BOIS D ARC	MO	37.221417	-93.544722
65613	Bolivar	MO	37.613564	-93.414989
65613	BOLIVAR	MO	37.608502	-93.412631
65614	Bradleyville	MO	36.727158	-92.87807
65614	BRADLEYVILLE	MO	36.765908	-92.915116
65615	Branson	MO	36.642143	-93.216875
65616	Branson	MO	36.643271	-93.232983
65616	MARVEL CAVE PARK	MO	36.655755	-93.243789
65617	Brighton	MO	37.480535	-93.362368
65617	BRIGHTON	MO	37.472807	-93.360279
65618	Brixey	MO	36.753995	-92.392466
65618	BRIXEY	MO	36.758966	-92.402645
65619	Brookline	MO	37.12914	-93.3867
65619	BROOKLINE STATIO	MO	37.127184	-93.383467
65620	Bruner	MO	36.98039	-92.953868
65620	BRUNER	MO	36.999002	-92.969241
65622	Buffalo	MO	37.646688	-93.094711
65622	BUFFALO	MO	37.549842	-93.104228
65623	Butterfield	MO	36.745097	-93.91404
65623	BUTTERFIELD	MO	36.745066	-93.912609
65624	Cape Fair	MO	36.675135	-93.528191
65624	CAPE FAIR	MO	36.693776	-93.524255
65625	Cassville	MO	36.679611	-93.872639
